id_pesquisa,id_cliente,data_resposta,trimestre_ref,segmento_declarado,produto,canal,tempo_relacionamento,nota_satisfacao,comentario,trimestre,nota_media_atendimento,qtd_atendimentos,reclamacoes_90d,tempo_medio_resolucao,acessos_app_30d,suitability_pendente
FD00974,392,2026-05-17,2026T2,Alta Renda,Fundos,App,2-5 anos,9,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,21.0,7.0,0.0
FD00975,468,2026-04-27,2026T2,Varejo,CDB,Internet Banking,5+ anos,10,Atendimento claro e rapido,2026Q2,10.0,1.0,0.0,1.0,3.0,0.0
FD00976,114,2026-04-06,2026T2,Varejo,CDB,App,0-6 meses,3,Informacoes divergentes sobre o produto,2026Q2,9.0,2.0,2.0,49.0,25.0,0.0
FD00977,70,2026-06-18,2026T2,Novo Investidor,Carteira Administrada,Internet Banking,2-5 anos,9,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,,0.0,0.0
FD00978,429,2026-10-04,2026T2,Alta Renda,CDB,Internet Banking,0-6 meses,9,,2026Q2,,0.0,1.0,34.9,6.0,0.0
FD00979,312,2026-02-06,2026T2,Private,COE,Internet Banking,6-24 meses,9,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,7.6,15.0,0.0
FD00980,509,2026-06-17,2026T2,Novo Investidor,Fundos,App,5+ anos,4,Nao ficou claro o risco do produto,2026Q2,7.5,2.0,0.0,33.1,18.0,0.0
FD00981,484,2026-09-05,2026T2,Varejo,Tesouro Direto,App,2-5 anos,9,Boa experiencia no aplicativo,2026Q2,9.0,1.0,0.0,,0.0,0.0
FD00982,109,2026-06-15,2026T2,Private,CDB,Internet Banking,5+ anos,10,Assessoria ajudou na decisao,2026Q2,,0.0,0.0,,0.0,0.0
FD00983,457,2026-05-14,2026T2,Private,Fundos,Internet Banking,2-5 anos,7,"Experiencia ok, mas poderia ser mais simples",2026Q2,,0.0,0.0,,0.0,0.0
FD00984,108,2026-06-21,2026T2,Varejo,CDB,Assessoria,6-24 meses,10,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,4.2,5.0,0.0
FD00985,137,2026-05-27,2026T2,Alta Renda,Fundos,App,6-24 meses,10,Consegui acompanhar minha carteira,2026Q2,10.0,1.0,0.0,53.25,16.0,1.0
FD00986,183,2026-05-22,2026T2,Novo Investidor,Carteira Administrada,Assessoria,0-6 meses,7,Tive duvida sobre rentabilidade,2026Q2,,0.0,0.0,79.3,6.0,1.0
FD00987,271,2026-02-05,2026T2,Varejo,Fundos,Assessoria,2-5 anos,9,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,,0.0,0.0
FD00988,312,2026-04-15,2026T2,Private,COE,Assessoria,2-5 anos,10,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,7.6,15.0,0.0
FD00989,275,2026-05-21,2026T2,Alta Renda,Carteira Administrada,App,2-5 anos,5,Nao entendi a cobranca,2026Q2,7.5,2.0,2.0,40.93333333333333,36.0,0.0
FD00990,207,2026-04-13,2026T2,Private,Carteira Administrada,App,5+ anos,9,Boa experiencia no aplicativo,2026Q2,9.0,1.0,0.0,,0.0,0.0
FD00991,522,2026-06-21,2026T2,Alta Renda,Carteira Administrada,App,6-24 meses,10,Consegui acompanhar minha carteira,2026Q2,10.0,1.0,0.0,44.45,19.0,0.0
FD00992,114,2026-06-13,2026T2,Varejo,CDB,App,2-5 anos,8,Demorou um pouco para encontrar informacoes,2026Q2,9.0,2.0,2.0,49.0,25.0,0.0
FD00993,496,2026-04-27,2026T2,Alta Renda,CDB,App,2-5 anos,10,Atendimento claro e rapido,2026Q2,,0.0,0.0,,0.0,0.0
FD00994,400,2026-05-21,2026T2,Varejo,CDB,Assessoria,2-5 anos,9,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,32.6,13.0,0.0
FD00995,137,2026-05-19,2026T2,Alta Renda,Carteira Administrada,Internet Banking,5+ anos,1,Demora para resolver meu problema,2026Q2,10.0,1.0,0.0,53.25,16.0,1.0
FD00996,301,2026-06-27,2026T2,Private,Tesouro Direto,App,5+ anos,10,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,20.8,8.0,0.0
FD00997,51,2026-08-06,2026T2,Novo Investidor,CDB,Assessoria,2-5 anos,7,"Experiencia ok, mas poderia ser mais simples",2026Q2,,0.0,0.0,30.5,2.0,0.0
FD00998,89,2026-06-29,2026T2,Novo Investidor,Carteira Administrada,Central de Atendimento,5+ anos,9,Atendimento claro e rapido,2026Q2,10.0,1.0,0.0,,0.0,0.0
FD00999,523,2026-06-19,2026T2,Novo Investidor,Carteira Administrada,App,0-6 meses,4,Informacoes divergentes sobre o produto,2026Q2,,0.0,0.0,73.6,13.0,0.0
FD01000,531,2026-05-25,2026T2,Varejo,Tesouro Direto,Assessoria,0-6 meses,9,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,31.0,7.0,0.0
FDX00000,491,2026-01-19,2026T1,Alta Renda,Fundos,App,0-6 meses,9,Assessoria ajudou na decisao,2026Q1,,0.0,0.0,13.2,11.0,0.0
FDX00001,465,2026-05-25,2026T2,Novo Investidor,CDB,App,2-5 anos,8,"Experiencia ok, mas poderia ser mais simples",2026Q2,,0.0,0.0,40.2,11.0,0.0
FDX00002,73,2026-04-05,2026T2,Private,Carteira Administrada,App,2-5 anos,6,Aplicativo travou durante consulta,2026Q2,,0.0,0.0,72.4,8.0,0.0
FDX00003,439,2025-10-31,2025T4,Varejo,Tesouro Direto,Internet Banking,6-24 meses,9,Assessoria ajudou na decisao,2025Q4,,0.0,0.0,24.7,3.0,0.0
FDX00004,168,2025-12-13,2025T4,Private,Tesouro Direto,Internet Banking,2-5 anos,6,,2025Q4,,0.0,0.0,,0.0,0.0
FDX00005,447,2026-05-14,2026T2,Novo Investidor,Tesouro Direto,App,6-24 meses,10,Informacoes estavam faceis de encontrar,2026Q2,,0.0,0.0,,0.0,0.0
FDX00006,314,2026-04-04,2026T2,Novo Investidor,Tesouro Direto,App,2-5 anos,9,Boa experiencia no aplicativo,2026Q2,,0.0,1.0,115.0,6.0,0.0
FDX00007,396,2026-04-27,2026T2,Novo Investidor,Tesouro Direto,Central de Atendimento,2-5 anos,9,Informacoes estavam faceis de encontrar,2026Q2,,0.0,2.0,54.05,17.0,0.0
FDX00008,415,2026-11-04,2026T2,Varejo,Carteira Administrada,App,0-6 meses,9,Boa experiencia no aplicativo,2026Q2,,0.0,0.0,37.55,16.0,0.0
FDX00009,156,2025-12-22,2025T4,Private,Fundos,Internet Banking,6-24 meses,10,Atendimento claro e rapido,2025Q4,,0.0,1.0,43.3,3.0,1.0
FDX00010,7,2026-01-04,2026T1,Private,Tesouro Direto,Internet Banking,2-5 anos,10,Informacoes estavam faceis de encontrar,2026Q1,9.0,1.0,0.0,,0.0,0.0
FDX00011,517,2025-11-16,2025T4,Alta Renda,CDB,App,6-24 meses,4,Informacoes divergentes sobre o produto,2025Q4,,0.0,0.0,14.2,8.0,1.0
